date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2025-11-21,205.3699951171875,205.5,183.0,200.2700042724609,20061000,0.0,0.0,34.61,53.59,-13.15,-19.03,-10.8
2025-11-24,206.0500030517578,228.17999267578125,205.1300048828125,226.9600067138672,13798900,0.0,0.0,37.47,48.22,1.86,-6.69,-0.03
2025-11-25,228.3999938964844,229.06900024414065,209.0,220.5,14680600,0.0,0.0,37.51,44.65,1.18,-7.4,-3.83
2025-11-26,226.0,228.0,205.3999938964844,215.0399932861328,43000900,0.0,0.0,35.7,41.67,1.56,-7.04,-6.43
2025-11-28,225.25,237.7700042724609,211.72999572753903,223.27999877929688,13367500,0.0,0.0,37.26,40.2,2.79,-2.62,-3.42
2025-12-01,211.83999633789065,215.3000030517578,205.2400054931641,210.1699981689453,10280900,0.0,0.0,36.5,38.97,-4.12,-6.55,-9.3
2025-12-02,211.75,217.0,192.8000030517578,205.3500061035156,11095800,0.0,0.0,34.41,37.45,-4.43,-6.17,-11.35
2025-12-03,196.69500732421875,199.17999267578125,187.6999969482422,194.3800048828125,9868200,0.0,0.0,28.24,34.38,-7.28,-9.08,-16.08
2025-12-04,192.3249969482422,214.9900054931641,189.67999267578125,213.3099975585937,12166500,0.0,0.0,37.27,35.34,1.92,1.32,-7.85
2025-12-05,212.3999938964844,229.4499969482422,211.25,228.47000122070312,8451300,0.0,0.0,51.99,40.89,8.62,6.88,-1.74
2025-12-08,235.6600036621093,238.8600006103516,215.6000061035156,225.47000122070312,8710000,0.0,0.0,59.27,47.02,5.66,4.24,-2.74
2025-12-09,222.2700042724609,224.3300018310547,213.5,219.4600067138672,6299000,0.0,0.0,60.21,51.41,1.5,1.82,-4.33
2025-12-10,218.0,234.1699981689453,215.1999969482422,232.8600006103516,6090400,0.0,0.0,69.56,57.46,4.0,7.42,2.38
2025-12-11,230.0,244.19000244140625,217.6699981689453,241.6100006103516,7622500,0.0,0.0,78.18,64.37,5.24,10.1,7.2
2025-12-12,232.1100006103516,236.0,204.8000030517578,206.17999267578125,12083200,0.0,0.0,63.03,63.92,-8.41,-5.3,-7.75
2025-12-15,214.44500732421875,217.0,200.3419952392578,201.8699951171875,6265000,0.0,0.0,50.38,59.41,-8.41,-6.93,-8.61
2025-12-16,201.1300048828125,210.5,199.5,209.3099975585937,6638400,0.0,0.0,45.59,54.8,-4.15,-3.67,-4.02
2025-12-17,215.9900054931641,221.9900054931641,205.5200042724609,206.8300018310547,8232300,0.0,0.0,35.86,48.49,-2.97,-5.36,-4.32
2025-12-18,222.7350006103516,231.0,214.0,219.4600067138672,9924100,0.0,0.0,38.8,45.26,5.14,0.14,2.15
2025-12-19,222.2899932861328,243.7100067138672,221.0,237.6100006103516,10925000,0.0,0.0,54.29,48.27,10.51,7.97,9.54
2025-12-22,249.6450042724609,252.0,226.6000061035156,241.0500030517578,8663400,0.0,0.0,62.57,53.04,8.17,8.77,10.09
2025-12-23,238.4199981689453,245.5,234.0,244.8999938964844,5305700,0.0,0.0,70.54,58.87,6.49,9.25,11.39
2025-12-24,244.8999938964844,261.3699951171875,244.5,250.0800018310547,5642600,0.0,0.0,74.28,64.01,4.8,10.71,12.99
2025-12-26,259.5950012207031,261.5,245.1000061035156,250.0500030517578,5553700,0.0,0.0,76.7,68.24,2.17,10.28,12.09
2025-12-29,241.55499267578125,250.0,236.009994506836,244.25,5706200,0.0,0.0,75.19,70.55,-0.74,5.95,8.98
2025-12-30,245.8699951171875,247.47999572753903,236.5200042724609,240.22000122070312,6617000,0.0,0.0,70.79,70.63,-2.31,2.49,6.46
2025-12-31,241.4149932861328,241.8999938964844,235.2400054931641,237.3800048828125,4180400,0.0,0.0,63.6,68.29,-2.87,0.08,4.46
2026-01-02,244.3500061035156,275.79998779296875,244.0,275.239990234375,11104300,0.0,0.0,75.39,70.66,10.35,12.79,19.01
2026-01-05,284.2200012207031,285.0,266.3299865722656,274.0799865722656,9812600,0.0,0.0,77.36,72.89,7.81,9.86,16.97
2026-01-06,288.7449951171875,352.0,288.5,349.6300048828125,24249700,0.0,0.0,84.24,76.67,27.0,34.12,45.45
2026-01-07,340.8800048828125,354.9349975585937,331.2300109863281,353.5599975585937,14886100,0.0,0.0,89.11,80.82,18.65,30.01,43.27
2026-01-08,360.7300109863281,360.9750061035156,310.7799987792969,334.5400085449219,21404400,0.0,0.0,85.73,82.46,5.4,19.09,32.47
2026-01-09,341.6000061035156,384.0,334.5400085449219,377.4100036621094,19353200,0.0,0.0,89.01,84.64,11.71,28.53,45.29
2026-01-12,373.9700012207031,395.1600036621094,373.9700012207031,389.2699890136719,14603900,0.0,0.0,91.45,86.91,7.87,26.57,45.71
2026-01-13,393.2000122070313,398.0,379.4100036621094,389.80999755859375,10818600,0.0,0.0,92.62,88.81,5.66,21.02,41.07
2026-01-14,390.0,401.2000122070313,377.0,387.80999755859375,10862500,0.0,0.0,92.24,89.96,3.2,15.12,35.78
2026-01-15,398.8299865722656,423.3500061035156,398.614990234375,409.239990234375,14146600,0.0,0.0,91.83,90.58,4.74,15.59,38.43
2026-01-16,425.5899963378906,432.0199890136719,399.7000122070313,413.6199951171875,15703000,0.0,0.0,90.28,90.48,3.94,12.43,35.19
2026-01-20,412.1650085449219,457.3699951171875,412.1650085449219,453.1199951171875,17872400,0.0,0.0,92.55,91.17,10.32,17.45,42.65
2026-01-21,463.0499877929688,501.9500122070313,448.5299987792969,501.2900085449219,21365000,0.0,0.0,94.92,92.42,15.77,25.02,51.53
2026-01-22,501.2900085449219,509.4989929199219,467.55999755859375,503.4400024414063,20607500,0.0,0.0,95.46,93.43,10.37,21.03,46.37
2026-01-23,503.4400024414063,506.2999877929688,463.010009765625,473.8299865722656,21061100,0.0,0.0,88.2,91.69,1.02,10.22,33.33
2026-01-26,476.4849853515625,494.7000122070313,454.3299865722656,470.7999877929688,13435200,0.0,0.0,82.4,88.59,-2.02,7.19,28.48
2026-01-27,481.0050048828125,503.0,471.1499938964844,481.4299926757813,14015600,0.0,0.0,81.2,86.13,-0.97,7.36,27.36
2026-01-28,500.1000061035156,531.4630126953125,499.1499938964844,527.6300048828125,16486300,0.0,0.0,86.51,86.26,7.37,14.15,34.54
2026-01-29,535.8499755859375,546.75,507.239990234375,539.2999877929688,23010300,0.0,0.0,89.32,87.28,8.16,12.97,32.47
2026-01-30,651.22998046875,676.6900024414062,533.0,576.25,40932100,0.0,0.0,80.22,84.92,11.01,16.63,35.89
2026-02-02,588.8099975585938,674.0,584.0999755859375,665.239990234375,28765800,0.0,0.0,85.14,85.0,19.23,28.12,49.98
2026-02-03,694.0599975585938,725.0,646.2000122070312,695.510009765625,31213200,0.0,0.0,86.46,85.49,15.77,27.98,49.69
2026-02-04,654.0,662.7899780273438,582.0,584.5499877929688,29007600,0.0,0.0,73.68,81.55,-4.51,5.94,22.71
2026-02-05,563.75,619.4099731445312,562.0999755859375,576.2000122070312,27725500,0.0,0.0,64.13,75.74,-7.0,3.06,18.19
2026-02-06,614.5,615.3599853515625,575.5,597.9500122070312,21327300,0.0,0.0,59.4,70.3,-4.16,4.63,19.43
2026-02-09,592.1649780273438,603.97998046875,551.510009765625,583.4000244140625,15290700,0.0,0.0,52.04,64.21,-3.97,0.11,14.17
2026-02-10,573.8800048828125,582.280029296875,540.1400146484375,541.6400146484375,15904000,0.0,0.0,39.96,56.12,-6.09,-8.0,4.44
2026-02-11,578.5,612.7999877929688,575.0,599.3400268554688,20472700,0.0,0.0,38.15,50.13,3.39,0.57,13.28
2026-02-12,640.5499877929688,668.0,615.6199951171875,630.2899780273438,23321100,0.0,0.0,41.69,47.32,6.73,4.17,16.46
2026-02-13,610.5250244140625,661.5,586.3699951171875,626.5599975585938,23640400,0.0,0.0,43.38,46.01,5.08,2.7,13.49
2026-02-17,612.0,628.6500244140625,588.9450073242188,590.5900268554688,19143200,0.0,0.0,42.07,44.69,-1.19,-1.99,5.29
2026-02-18,582.489990234375,616.97998046875,574.5,600.4000244140625,25097600,0.0,0.0,43.76,44.38,-1.48,1.23,5.65
2026-02-19,597.3300170898438,634.47998046875,590.0999755859375,621.0900268554688,19601600,0.0,0.0,50.28,46.35,1.19,4.08,8.15
2026-02-20,616.0,650.2899780273438,615.6500244140625,649.969970703125,17001000,0.0,0.0,62.15,51.61,5.22,7.59,11.76
2026-02-23,659.5900268554688,691.5399780273438,644.3800048828125,666.489990234375,18569400,0.0,0.0,69.25,57.49,6.52,9.09,12.73
2026-02-24,682.5,684.0900268554688,612.9199829101562,638.52001953125,30408300,0.0,0.0,64.4,59.8,0.51,3.57,6.49
2026-02-25,644.2999877929688,661.2000122070312,624.4299926757812,632.3800048828125,18561500,0.0,0.0,59.42,59.67,-1.45,1.09,4.15
2026-02-26,645.739990234375,659.8599853515625,607.0,651.9000244140625,23672700,0.0,0.0,61.66,60.33,0.62,3.34,6.28
2026-02-27,627.0800170898438,661.2000122070312,621.27001953125,635.3599853515625,18208200,0.0,0.0,58.44,59.7,-1.48,0.64,2.78
2026-03-02,618.64501953125,648.7999877929688,597.5999755859375,619.0800170898438,17519900,0.0,0.0,51.65,57.02,-2.58,-1.82,-0.2
2026-03-03,581.6400146484375,593.1599731445312,557.0900268554688,565.4099731445312,20533500,0.0,0.0,36.5,50.18,-8.93,-9.98,-8.11
2026-03-04,586.8400268554688,607.47998046875,576.2999877929688,599.0599975585938,15614300,0.0,0.0,34.74,45.03,-2.46,-4.6,-1.88
2026-03-05,594.385009765625,603.530029296875,559.0999755859375,565.5900268554688,15433600,0.0,0.0,25.27,38.44,-5.25,-9.12,-7.21
2026-03-06,548.25,570.9000244140625,526.6300048828125,527.3300170898438,16108900,0.0,0.0,16.99,31.29,-8.34,-13.57,-13.14
2026-03-09,517.0,589.510009765625,517.0,588.72998046875,21205500,0.0,0.0,27.91,30.17,3.43,-2.26,-2.95
2026-03-10,599.22998046875,636.5800170898438,595.5599975585938,618.8900146484375,18133200,0.0,0.0,42.16,34.16,6.72,3.08,1.72
2026-03-11,625.9500122070312,655.6799926757812,618.7999877929688,655.4299926757812,15815800,0.0,0.0,60.11,42.81,10.87,8.75,6.73
2026-03-12,647.0,651.989990234375,612.2100219726562,618.8200073242188,17284100,0.0,0.0,64.54,50.06,2.82,3.25,0.61
2026-03-13,630.75,671.6699829101562,623.0599975585938,661.6199951171875,18806900,0.0,0.0,74.2,58.1,5.24,9.9,7.29
2026-03-16,687.52001953125,720.0,687.4299926757812,703.6300048828125,19406300,0.0,0.0,80.11,65.44,7.97,15.26,13.39
2026-03-17,716.0,721.3699951171875,695.1199951171875,720.1699829101562,14782100,0.0,0.0,86.54,72.47,7.18,15.06,14.86
2026-03-18,730.0150146484375,761.52001953125,715.5,753.6900024414062,20663100,0.0,0.0,89.96,78.3,8.98,17.51,18.76
2026-03-19,707.1500244140625,776.0,692.0,772.0900268554688,21266400,0.0,0.0,92.8,83.14,6.9,16.62,20.22
2026-03-20,772.7000122070312,777.5999755859375,698.3499755859375,709.7100219726562,23508600,0.0,0.0,82.77,83.02,-3.03,4.33,10.0
2026-03-23,716.0,748.780029296875,678.8400268554688,702.489990234375,22925100,0.0,0.0,73.38,79.8,-3.98,1.57,8.58
2026-03-24,693.6900024414062,711.2999877929688,680.1900024414062,702.47998046875,14536300,0.0,0.0,67.11,75.57,-3.52,0.35,8.04
2026-03-25,651.0,687.219970703125,638.0,677.8599853515625,20618700,0.0,0.0,56.56,69.23,-4.92,-3.47,3.89
2026-03-26,654.0,659.6599731445312,602.030029296875,603.1699829101562,19023800,0.0,0.0,37.92,58.8,-11.19,-13.92,-7.21
2026-03-27,599.75,638.52001953125,599.3699951171875,615.8300170898438,16684200,0.0,0.0,28.36,48.65,-6.74,-11.53,-5.12
2026-03-30,642.1199951171875,651.0,558.5830078125,572.5,20501200,0.0,0.0,21.03,39.44,-9.75,-16.18,-11.48
2026-03-31,588.010009765625,636.3200073242188,578.4199829101562,635.3400268554688,20685000,0.0,0.0,25.7,34.86,2.32,-5.81,-2.29
2026-04-01,652.2899780273438,710.8499755859375,645.0999755859375,692.72998046875,22322700,0.0,0.0,37.55,35.76,11.03,3.64,5.78
2026-04-02,642.0900268554688,707.3099975585938,641.0,701.5900268554688,17443900,0.0,0.0,50.1,40.54,9.01,6.08,6.03
2026-04-06,720.3400268554688,736.0,711.0,724.6300048828125,12773700,0.0,0.0,64.59,48.56,8.91,9.32,7.9
2026-04-07,715.7000122070312,738.0059814453125,687.6790161132812,710.7999877929688,14406500,0.0,0.0,71.34,56.15,2.57,7.1,4.89
2026-04-08,784.0,807.9879760742188,758.1900024414062,780.9000244140625,16898900,0.0,0.0,77.27,63.19,8.14,16.29,13.87
2026-04-09,817.0800170898438,855.0,805.0,851.5700073242188,17233600,0.0,0.0,84.46,70.28,12.96,23.61,22.43
2026-04-10,873.9500122070312,873.9500122070312,835.2750244140625,851.77001953125,13343800,0.0,0.0,87.3,75.95,8.65,19.33,20.44
2026-04-13,867.0850219726562,953.4099731445312,866.9500122070312,952.5,20234400,0.0,0.0,91.45,81.12,14.83,27.44,31.97
2026-04-14,964.02001953125,965.0,902.0,944.4600219726562,19821500,0.0,0.0,92.19,84.81,7.79,20.37,28.71
2026-04-15,929.864990234375,937.989990234375,873.9299926757812,891.719970703125,16269600,0.0,0.0,87.25,85.62,-0.74,10.05,20.11
2026-04-16,896.6199951171875,929.5,892.510009765625,919.469970703125,13851900,0.0,0.0,86.03,85.76,0.82,10.39,22.48
2026-04-17,920.8400268554688,930.5,886.0,920.989990234375,25655700,0.0,0.0,85.4,85.64,-0.52,7.73,21.48
2026-04-20,930.969970703125,951.469970703125,900.3699951171875,913.02001953125,11303500,0.0,0.0,81.89,84.39,-0.54,4.5,18.84
2026-04-21,927.8499755859376,938.780029296875,899.2000122070312,903.489990234375,10245900,0.0,0.0,75.11,81.29,-0.69,1.18,16.08
2026-04-22,922.010009765625,981.0609741210938,895.739990234375,979.0700073242188,15497400,0.0,0.0,82.95,81.85,5.59,7.26,23.59
2026-04-23,948.5449829101562,978.8800048828124,926.1099853515624,932.4299926757812,12272600,0.0,0.0,74.43,79.37,0.28,1.25,15.84
2026-04-24,954.5599975585938,1002.0900268554688,947.0,989.9000244140624,11642800,0.0,0.0,79.78,79.51,4.91,5.91,20.1
2026-04-27,1019.64501953125,1070.6600341796875,1008.8800048828124,1070.199951171875,13005000,0.0,0.0,86.44,81.82,9.76,13.07,26.36
2026-04-28,1027.5999755859375,1054.219970703125,980.280029296875,1002.3499755859376,14119000,0.0,0.0,78.63,80.76,0.76,5.26,15.42
2026-04-29,1070.5999755859375,1103.0,1060.0,1064.2099609375,11350200,0.0,0.0,79.8,80.44,5.18,9.77,19.59
2026-04-30,1112.4300537109375,1115.0,1076.050048828125,1096.510009765625,15088300,0.0,0.0,83.72,81.53,4.97,11.07,20.49
2026-05-01,1059.02001953125,1189.239990234375,1048.0,1187.0,23126800,0.0,0.0,88.89,83.98,9.5,17.08,27.04
2026-05-04,1222.1800537109375,1275.1099853515625,1205.0,1255.8599853515625,17853000,0.0,0.0,90.9,86.29,12.01,19.82,30.69
2026-05-05,1289.010009765625,1418.8800048828125,1286.1300048828125,1406.3199462890625,20668200,0.0,0.0,93.09,88.56,17.0,28.04,41.24
2026-05-06,1437.4000244140625,1439.699951171875,1337.56005859375,1409.97998046875,21114100,0.0,0.0,93.38,90.16,10.92,23.52,37.27
2026-05-07,1379.4200439453125,1400.989990234375,1292.573974609375,1339.9599609375,16243300,0.0,0.0,88.35,89.56,1.53,13.34,27.43
2026-05-08,1394.3699951171875,1564.0,1391.1199951171875,1562.3399658203125,20567600,0.0,0.0,92.14,90.42,12.0,26.05,43.72
2026-05-11,1586.25,1600.0,1514.469970703125,1547.56005859375,16516800,0.0,0.0,91.59,90.81,6.49,20.23,38.57
2026-05-12,1492.0,1508.3199462890625,1367.0,1452.02001953125,17138500,0.0,0.0,85.46,89.03,-0.71,9.0,27.12
2026-05-13,1512.4849853515625,1513.5699462890625,1404.8599853515625,1447.22998046875,11618700,0.0,0.0,81.08,86.38,-1.54,5.6,23.7
2026-05-14,1394.4000244140625,1453.77001953125,1362.0,1382.719970703125,11213600,0.0,0.0,69.05,80.6,-6.47,-1.17,15.89
2026-05-15,1321.0,1426.3780517578125,1315.75,1407.6099853515625,14011300,0.0,0.0,58.94,73.38,-2.75,-0.95,15.62
2026-05-18,1431.6700439453125,1440.0,1277.3299560546875,1333.010009765625,13904400,0.0,0.0,45.04,63.93,-5.09,-6.71,7.63
2026-05-19,1289.75,1392.8599853515625,1278.1099853515625,1383.2900390625,13309300,0.0,0.0,40.97,56.28,-0.54,-3.03,9.57
2026-05-20,1437.97998046875,1444.0,1366.97998046875,1392.56005859375,9141200,0.0,0.0,39.22,50.59,0.92,-2.26,8.53
2026-05-21,1377.469970703125,1546.0899658203125,1377.469970703125,1542.239990234375,13746100,0.0,0.0,53.51,51.57,9.24,6.73,17.4
2026-05-22,1520.7149658203125,1528.0,1473.52001953125,1478.68994140625,9657100,0.0,0.0,60.65,54.59,3.7,2.92,10.51
2026-05-26,1535.2099609375,1641.739990234375,1520.0,1589.550048828125,12919700,0.0,0.0,68.99,59.39,7.6,10.32,16.53
2026-05-27,1645.989990234375,1658.77001953125,1528.280029296875,1589.93994140625,10394200,0.0,0.0,73.31,64.03,4.7,9.3,14.1
2026-05-28,1596.31005859375,1697.9599609375,1560.1800537109375,1641.6400146484375,10004100,0.0,0.0,77.75,68.6,4.67,11.36,15.42
2026-05-29,1682.0,1708.824951171875,1641.0799560546875,1694.97998046875,8751100,0.0,0.0,84.09,73.77,6.01,12.6,16.72
2026-06-01,1731.1500244140625,1804.0,1686.1600341796875,1761.4300537109375,9681700,0.0,0.0,86.7,78.08,6.4,14.32,18.94
2026-06-02,1750.06005859375,1772.4000244140625,1708.800048828125,1716.3599853515625,7093300,0.0,0.0,84.45,80.2,2.11,8.69,14.12
2026-06-03,1736.0,1861.0,1708.8800048828125,1831.5,11884700,0.0,0.0,87.6,82.67,5.92,12.78,20.08
2026-06-04,1741.31005859375,1825.9000244140625,1725.0799560546875,1759.6800537109375,10518500,0.0,0.0,83.02,82.78,0.39,5.97,14.06
2026-06-05,1678.8800048828125,1682.0,1514.3599853515625,1559.3199462890625,13289000,0.0,0.0,59.67,75.08,-9.64,-6.2,0.36
2026-06-08,1634.0,1694.988037109375,1602.0,1642.0,8189300,0.0,0.0,52.05,67.4,-3.51,-2.18,5.41
2026-06-09,1700.5,1803.0,1536.0,1646.5400390625,16221600,0.0,0.0,47.41,60.74,-2.45,-2.24,5.37
2026-06-10,1624.3800048828125,1764.6500244140625,1590.0,1643.22998046875,10260000,0.0,0.0,44.0,55.16,-0.42,-2.75,4.52
2026-06-11,1672.260009765625,1831.93994140625,1665.0,1816.0,8754320,0.0,0.0,58.34,56.22,9.3,6.38,14.17
